shot,classifier,feature_set,true_label,predicted_label,count
1,rf,joint_angle,three_finger_bent,orchid_finger,0
1,rf,joint_angle,three_finger_bent,orchid_palm,2
1,rf,joint_angle,three_finger_bent,prayer_beads,0
1,rf,joint_angle,three_finger_bent,three_finger_bent,30
1,rf,optimized_action,deer_horn,deer_horn,23
1,rf,optimized_action,deer_horn,flower_pinch,3
1,rf,optimized_action,deer_horn,orchid_finger,7
1,rf,optimized_action,deer_horn,orchid_palm,3
1,rf,optimized_action,deer_horn,prayer_beads,0
1,rf,optimized_action,deer_horn,three_finger_bent,2
1,rf,optimized_action,flower_pinch,deer_horn,6
1,rf,optimized_action,flower_pinch,flower_pinch,10
1,rf,optimized_action,flower_pinch,orchid_finger,4
1,rf,optimized_action,flower_pinch,orchid_palm,11
1,rf,optimized_action,flower_pinch,prayer_beads,1
1,rf,optimized_action,flower_pinch,three_finger_bent,6
