repeat,shot,classifier,feature_set,encoding,num_features,accuracy,macro_f1
17,3,rf,raw_pca11,global5,55,0.6956521739130435,0.701064180175918
17,3,mlp,raw_pca11,global5,55,0.6173913043478261,0.6097164934515297
17,3,svm,raw_pca11,pyramid,165,0.6173913043478261,0.6256618891269964
17,3,knn,raw_pca11,pyramid,165,0.6,0.5833884205549732
17,3,rf,raw_pca11,pyramid,165,0.7130434782608696,0.718539336042396
17,3,mlp,raw_pca11,pyramid,165,0.6,0.5958361061877795
17,3,svm,raw_pca11,resample16,176,0.6608695652173913,0.6702589807852966
17,3,knn,raw_pca11,resample16,176,0.6782608695652174,0.6712985781063584
17,3,rf,raw_pca11,resample16,176,0.7391304347826086,0.7358259682242853
17,3,mlp,raw_pca11,resample16,176,0.6608695652173913,0.6408808246017549
17,3,svm,raw_pca17,global4,68,0.5478260869565217,0.5660242269437672
17,3,knn,raw_pca17,global4,68,0.6347826086956522,0.6298850394760903
17,3,rf,raw_pca17,global4,68,0.6,0.5903241495346759
17,3,mlp,raw_pca17,global4,68,0.6782608695652174,0.675902595158977
17,3,svm,raw_pca17,global5,85,0.591304347826087,0.604734876406703
17,3,knn,raw_pca17,global5,85,0.6173913043478261,0.6103538761433498
17,3,rf,raw_pca17,global5,85,0.6695652173913044,0.672997572867447
17,3,mlp,raw_pca17,global5,85,0.6086956521739131,0.605692074809722
17,3,svm,raw_pca17,pyramid,255,0.6347826086956522,0.6477293216137029
17,3,knn,raw_pca17,pyramid,255,0.6782608695652174,0.6747479984001165
17,3,rf,raw_pca17,pyramid,255,0.7478260869565218,0.7490148779962267
17,3,mlp,raw_pca17,pyramid,255,0.6521739130434783,0.6680689780689781
17,3,svm,raw_pca17,resample16,272,0.6695652173913044,0.677789466238929
17,3,knn,raw_pca17,resample16,272,0.6695652173913044,0.6735714712438851
17,3,rf,raw_pca17,resample16,272,0.8173913043478261,0.8213231800787492
17,3,mlp,raw_pca17,resample16,272,0.6869565217391305,0.6831659240933435
17,3,svm,joint_angle,global4,44,0.8,0.8060871502731968
17,3,knn,joint_angle,global4,44,0.6869565217391305,0.6704280201796191
17,3,rf,joint_angle,global4,44,0.8173913043478261,0.8210950162169675
17,3,mlp,joint_angle,global4,44,0.7130434782608696,0.7122639622639623
17,3,svm,joint_angle,global5,55,0.782608695652174,0.7893262032796917
17,3,knn,joint_angle,global5,55,0.6782608695652174,0.6524729573989759
17,3,rf,joint_angle,global5,55,0.7913043478260869,0.7953882453882454
17,3,mlp,joint_angle,global5,55,0.7739130434782608,0.7751510827597784
17,3,svm,joint_angle,pyramid,165,0.7652173913043478,0.77080061948483
17,3,knn,joint_angle,pyramid,165,0.7043478260869566,0.6742005328530151
17,3,rf,joint_angle,pyramid,165,0.8,0.7968643899603775
17,3,mlp,joint_angle,pyramid,165,0.7043478260869566,0.6888506273978172
17,3,svm,joint_angle,resample16,176,0.7391304347826086,0.7514973754104188
17,3,knn,joint_angle,resample16,176,0.6956521739130435,0.6494054033527717
17,3,rf,joint_angle,resample16,176,0.8695652173913043,0.8705152459512925
17,3,mlp,joint_angle,resample16,176,0.7739130434782608,0.7726121328095013
17,3,svm,corrected,global4,68,0.782608695652174,0.7887412329272793
17,3,knn,corrected,global4,68,0.7130434782608696,0.6931773999859105
17,3,rf,corrected,global4,68,0.782608695652174,0.7862518931627672
17,3,mlp,corrected,global4,68,0.7739130434782608,0.774873080136238
17,3,svm,corrected,global5,85,0.808695652173913,0.8160618792971733
17,3,knn,corrected,global5,85,0.7304347826086957,0.7116603440132853
17,3,rf,corrected,global5,85,0.7478260869565218,0.7487508516920282
17,3,mlp,corrected,global5,85,0.7739130434782608,0.7723991848991849
17,3,svm,corrected,pyramid,255,0.7391304347826086,0.7582451922993019
17,3,knn,corrected,pyramid,255,0.7217391304347827,0.6954367976887758
17,3,rf,corrected,pyramid,255,0.8,0.7955661816018353
17,3,mlp,corrected,pyramid,255,0.7913043478260869,0.7919789127106199
17,3,svm,corrected,resample16,272,0.7217391304347827,0.743875941849608
17,3,knn,corrected,resample16,272,0.7391304347826086,0.7139951998442564
17,3,rf,corrected,resample16,272,0.9217391304347826,0.9224989798160531
17,3,mlp,corrected,resample16,272,0.7304347826086957,0.7317287680812773
17,3,svm,optimized_action,global4,68,0.782608695652174,0.7835529799278089
17,3,knn,optimized_action,global4,68,0.7304347826086957,0.7180392819927702
17,3,rf,optimized_action,global4,68,0.7217391304347827,0.7204798857730026
17,3,mlp,optimized_action,global4,68,0.7565217391304347,0.756423764511056
17,3,svm,optimized_action,global5,85,0.7739130434782608,0.7819472924736082
17,3,knn,optimized_action,global5,85,0.7217391304347827,0.69415041036115
17,3,rf,optimized_action,global5,85,0.7304347826086957,0.7308986385251774
17,3,mlp,optimized_action,global5,85,0.7304347826086957,0.7268003107675819
17,3,svm,optimized_action,pyramid,255,0.7565217391304347,0.765765923293463
17,3,knn,optimized_action,pyramid,255,0.7565217391304347,0.7299088857698304
17,3,rf,optimized_action,pyramid,255,0.7130434782608696,0.7039326840085853
17,3,mlp,optimized_action,pyramid,255,0.7565217391304347,0.7535685619276951
17,3,svm,optimized_action,resample16,272,0.782608695652174,0.7913518942930707
17,3,knn,optimized_action,resample16,272,0.7043478260869566,0.6700588099305481
17,3,rf,optimized_action,resample16,272,0.8608695652173913,0.8599990444765663
17,3,mlp,optimized_action,resample16,272,0.7391304347826086,0.7394084769594063
17,3,svm,optimized_full,global4,252,0.5043478260869565,0.5109621526288193
17,3,knn,optimized_full,global4,252,0.46956521739130436,0.4601450513326006
17,3,rf,optimized_full,global4,252,0.4956521739130435,0.4900503482025221
17,3,mlp,optimized_full,global4,252,0.5565217391304348,0.5502229931143413
17,3,svm,optimized_full,global5,315,0.4956521739130435,0.5065770315770316
17,3,knn,optimized_full,global5,315,0.46956521739130436,0.4667229322401736
17,3,rf,optimized_full,global5,315,0.5043478260869565,0.491556204346902
17,3,mlp,optimized_full,global5,315,0.5739130434782609,0.5667765625616931
17,3,svm,optimized_full,pyramid,945,0.5217391304347826,0.5260967758947824
17,3,knn,optimized_full,pyramid,945,0.4782608695652174,0.46680603815328675
17,3,rf,optimized_full,pyramid,945,0.41739130434782606,0.4245468783219097
17,3,mlp,optimized_full,pyramid,945,0.5217391304347826,0.5163975468486747
17,3,svm,optimized_full,resample16,1008,0.4956521739130435,0.48852901101746643
17,3,knn,optimized_full,resample16,1008,0.3739130434782609,0.3457867170165558
17,3,rf,optimized_full,resample16,1008,0.5304347826086957,0.514554573581497
17,3,mlp,optimized_full,resample16,1008,0.3826086956521739,0.3846655865598101
18,3,svm,raw,global4,252,0.3652173913043478,0.34912354803190465
18,3,knn,raw,global4,252,0.3217391304347826,0.31909011527369224
18,3,rf,raw,global4,252,0.3130434782608696,0.30805178218971324
18,3,mlp,raw,global4,252,0.3217391304347826,0.31425113952390993
18,3,svm,raw,global5,315,0.3391304347826087,0.3310128889500706
18,3,knn,raw,global5,315,0.3391304347826087,0.3421376711051353
18,3,rf,raw,global5,315,0.3739130434782609,0.363819838577555
18,3,mlp,raw,global5,315,0.3130434782608696,0.31081466570827987
18,3,svm,raw,pyramid,945,0.3565217391304348,0.3553718768831409
18,3,knn,raw,pyramid,945,0.391304347826087,0.3847646003676859
18,3,rf,raw,pyramid,945,0.30434782608695654,0.30037677168209803
18,3,mlp,raw,pyramid,945,0.3652173913043478,0.3568784958877838
18,3,svm,raw,resample16,1008,0.45217391304347826,0.45518805536954354
18,3,knn,raw,resample16,1008,0.391304347826087,0.37611802693987206
18,3,rf,raw,resample16,1008,0.5130434782608696,0.5079841124483983
18,3,mlp,raw,resample16,1008,0.5043478260869565,0.4941905968092229
18,3,svm,raw_pca11,global4,44,0.5478260869565217,0.5685395689775556
18,3,knn,raw_pca11,global4,44,0.5565217391304348,0.5590891853942628
18,3,rf,raw_pca11,global4,44,0.6521739130434783,0.6448871596693597
18,3,mlp,raw_pca11,global4,44,0.591304347826087,0.5914053426248548
18,3,svm,raw_pca11,global5,55,0.5478260869565217,0.5556243947836282
18,3,knn,raw_pca11,global5,55,0.5739130434782609,0.5787315743837483
18,3,rf,raw_pca11,global5,55,0.6434782608695652,0.6396578715679208
18,3,mlp,raw_pca11,global5,55,0.5565217391304348,0.5556367178508396
18,3,svm,raw_pca11,pyramid,165,0.5739130434782609,0.5744827308913996
18,3,knn,raw_pca11,pyramid,165,0.5217391304347826,0.5101275476485737
18,3,rf,raw_pca11,pyramid,165,0.6608695652173913,0.6603001102549957
18,3,mlp,raw_pca11,pyramid,165,0.6,0.6030154377980466
18,3,svm,raw_pca11,resample16,176,0.6608695652173913,0.6738116442911185
18,3,knn,raw_pca11,resample16,176,0.6521739130434783,0.6438756239169198
18,3,rf,raw_pca11,resample16,176,0.7652173913043478,0.7686582078627012
18,3,mlp,raw_pca11,resample16,176,0.6956521739130435,0.6897784431533515
18,3,svm,raw_pca17,global4,68,0.5826086956521739,0.5983014637074704
18,3,knn,raw_pca17,global4,68,0.591304347826087,0.5923054763345145
18,3,rf,raw_pca17,global4,68,0.6869565217391305,0.6839179018966165
18,3,mlp,raw_pca17,global4,68,0.5826086956521739,0.5789666949599174
18,3,svm,raw_pca17,global5,85,0.5565217391304348,0.5654657643417084
18,3,knn,raw_pca17,global5,85,0.6434782608695652,0.6568749200328147
18,3,rf,raw_pca17,global5,85,0.6608695652173913,0.6566149079446951
18,3,mlp,raw_pca17,global5,85,0.6608695652173913,0.6388946086968399
18,3,svm,raw_pca17,pyramid,255,0.5826086956521739,0.5927940115440115
18,3,knn,raw_pca17,pyramid,255,0.6521739130434783,0.659602047446659
18,3,rf,raw_pca17,pyramid,255,0.6956521739130435,0.6919490919490919
18,3,mlp,raw_pca17,pyramid,255,0.6347826086956522,0.6365811965811966
18,3,svm,raw_pca17,resample16,272,0.7130434782608696,0.7345765620694854
18,3,knn,raw_pca17,resample16,272,0.7652173913043478,0.7699487406758198
18,3,rf,raw_pca17,resample16,272,0.8173913043478261,0.8224249802876247
18,3,mlp,raw_pca17,resample16,272,0.7217391304347827,0.7202736200581028
18,3,svm,joint_angle,global4,44,0.7043478260869566,0.7175553173776895
18,3,knn,joint_angle,global4,44,0.6869565217391305,0.6664307786046917
18,3,rf,joint_angle,global4,44,0.8173913043478261,0.8112600561493374
18,3,mlp,joint_angle,global4,44,0.7043478260869566,0.7011184466508825
18,3,svm,joint_angle,global5,55,0.7391304347826086,0.7412497102372315
18,3,knn,joint_angle,global5,55,0.6782608695652174,0.6688521233702437
18,3,rf,joint_angle,global5,55,0.7652173913043478,0.7644732460521935
18,3,mlp,joint_angle,global5,55,0.7652173913043478,0.7631307778366603
18,3,svm,joint_angle,pyramid,165,0.7565217391304347,0.7657522108741621
18,3,knn,joint_angle,pyramid,165,0.782608695652174,0.7754156887661381
18,3,rf,joint_angle,pyramid,165,0.8869565217391304,0.8887629913945704
18,3,mlp,joint_angle,pyramid,165,0.782608695652174,0.7842945387232936
18,3,svm,joint_angle,resample16,176,0.8608695652173913,0.8642742871240946
18,3,knn,joint_angle,resample16,176,0.8173913043478261,0.8167896386722412
18,3,rf,joint_angle,resample16,176,0.8782608695652174,0.8790812976903203
18,3,mlp,joint_angle,resample16,176,0.808695652173913,0.809531375320849
18,3,svm,corrected,global4,68,0.782608695652174,0.7941316316316316
18,3,knn,corrected,global4,68,0.7565217391304347,0.758782495624601
18,3,rf,corrected,global4,68,0.7652173913043478,0.7747242555012336
18,3,mlp,corrected,global4,68,0.7739130434782608,0.7796612121815129
18,3,svm,corrected,global5,85,0.7130434782608696,0.7173390217375006
18,3,knn,corrected,global5,85,0.7478260869565218,0.7367813875142889
18,3,rf,corrected,global5,85,0.7478260869565218,0.7509005759005758
18,3,mlp,corrected,global5,85,0.7913043478260869,0.7887294847500238
18,3,svm,corrected,pyramid,255,0.782608695652174,0.7949516641377107
18,3,knn,corrected,pyramid,255,0.7478260869565218,0.7510658016628701
18,3,rf,corrected,pyramid,255,0.782608695652174,0.7883936554296671
18,3,mlp,corrected,pyramid,255,0.8260869565217391,0.8283802647327739
18,3,svm,corrected,resample16,272,0.8173913043478261,0.8252776335093408
18,3,knn,corrected,resample16,272,0.8695652173913043,0.8713866305329719
18,3,rf,corrected,resample16,272,0.8956521739130435,0.8978452228131304
18,3,mlp,corrected,resample16,272,0.8434782608695652,0.8441296755812885
18,3,svm,optimized_action,global4,68,0.7304347826086957,0.7378306878306878
18,3,knn,optimized_action,global4,68,0.7304347826086957,0.7298127798127797
18,3,rf,optimized_action,global4,68,0.7391304347826086,0.7477621389386094
18,3,mlp,optimized_action,global4,68,0.7565217391304347,0.7604164186010225
18,3,svm,optimized_action,global5,85,0.7565217391304347,0.762971123408713
18,3,knn,optimized_action,global5,85,0.7304347826086957,0.7282164188288666
18,3,rf,optimized_action,global5,85,0.7391304347826086,0.7398645577555114
18,3,mlp,optimized_action,global5,85,0.7130434782608696,0.7208938120702827
18,3,svm,optimized_action,pyramid,255,0.782608695652174,0.7938837520719053
18,3,knn,optimized_action,pyramid,255,0.7652173913043478,0.7662748552283437
18,3,rf,optimized_action,pyramid,255,0.7739130434782608,0.7755388359721049
18,3,mlp,optimized_action,pyramid,255,0.7652173913043478,0.7678608285419429
18,3,svm,optimized_action,resample16,272,0.8,0.8068068068068067
18,3,knn,optimized_action,resample16,272,0.808695652173913,0.8091434573542716
18,3,rf,optimized_action,resample16,272,0.8260869565217391,0.8296279729206558
18,3,mlp,optimized_action,resample16,272,0.7652173913043478,0.7675761401232243
18,3,svm,optimized_full,global4,252,0.4956521739130435,0.5153963548528766
18,3,knn,optimized_full,global4,252,0.4956521739130435,0.497128673377117
18,3,rf,optimized_full,global4,252,0.4956521739130435,0.5155463872219191
18,3,mlp,optimized_full,global4,252,0.5130434782608696,0.5224422201312958
18,3,svm,optimized_full,global5,315,0.4782608695652174,0.5030280065583772
18,3,knn,optimized_full,global5,315,0.4782608695652174,0.49065068107621296
18,3,rf,optimized_full,global5,315,0.5304347826086957,0.5547089947089946
18,3,mlp,optimized_full,global5,315,0.5217391304347826,0.5364342593944113
18,3,svm,optimized_full,pyramid,945,0.4260869565217391,0.4358631754322589
18,3,knn,optimized_full,pyramid,945,0.45217391304347826,0.44100372474587096
18,3,rf,optimized_full,pyramid,945,0.4,0.4207442199377683
18,3,mlp,optimized_full,pyramid,945,0.48695652173913045,0.48717746675571316
18,3,svm,optimized_full,resample16,1008,0.4782608695652174,0.4787823287823288
18,3,knn,optimized_full,resample16,1008,0.4260869565217391,0.40082719581870685
18,3,rf,optimized_full,resample16,1008,0.5652173913043478,0.5644555927164622
18,3,mlp,optimized_full,resample16,1008,0.4608695652173913,0.44770943096524496
19,3,svm,raw,global4,252,0.3652173913043478,0.3632532757919755
19,3,knn,raw,global4,252,0.30434782608695654,0.28659128705148035
19,3,rf,raw,global4,252,0.4,0.3970928292806955
19,3,mlp,raw,global4,252,0.4,0.38886127100412815
19,3,svm,raw,global5,315,0.391304347826087,0.38871500193100966
19,3,knn,raw,global5,315,0.3217391304347826,0.31247687966754906
19,3,rf,raw,global5,315,0.43478260869565216,0.4231521202109438
19,3,mlp,raw,global5,315,0.391304347826087,0.37790929379882027
19,3,svm,raw,pyramid,945,0.4260869565217391,0.41072961760461757
19,3,knn,raw,pyramid,945,0.3826086956521739,0.35678455860909275
19,3,rf,raw,pyramid,945,0.4782608695652174,0.4620259891227633
19,3,mlp,raw,pyramid,945,0.4,0.358953488372093
19,3,svm,raw,resample16,1008,0.40869565217391307,0.4131429502397244
19,3,knn,raw,resample16,1008,0.3826086956521739,0.3236401928777815
19,3,rf,raw,resample16,1008,0.46956521739130436,0.46645724984397746
19,3,mlp,raw,resample16,1008,0.40869565217391307,0.3883134060351246
19,3,svm,raw_pca11,global4,44,0.5826086956521739,0.5960093848722
19,3,knn,raw_pca11,global4,44,0.5478260869565217,0.5206480824287912
19,3,rf,raw_pca11,global4,44,0.5826086956521739,0.5773929448709706
19,3,mlp,raw_pca11,global4,44,0.5391304347826087,0.5387615804265649
19,3,svm,raw_pca11,global5,55,0.5391304347826087,0.5485355253212396
19,3,knn,raw_pca11,global5,55,0.5304347826086957,0.5143283892798372
19,3,rf,raw_pca11,global5,55,0.591304347826087,0.5996984116297939
19,3,mlp,raw_pca11,global5,55,0.6347826086956522,0.6341790403820479
19,3,svm,raw_pca11,pyramid,165,0.591304347826087,0.6013145123679137
19,3,knn,raw_pca11,pyramid,165,0.591304347826087,0.5851411763911764
19,3,rf,raw_pca11,pyramid,165,0.5826086956521739,0.5894439894439895
19,3,mlp,raw_pca11,pyramid,165,0.6782608695652174,0.6805429831745621
19,3,svm,raw_pca11,resample16,176,0.6086956521739131,0.6245303184958357
19,3,knn,raw_pca11,resample16,176,0.6086956521739131,0.5765391577076852
19,3,rf,raw_pca11,resample16,176,0.6434782608695652,0.6463356213356214
19,3,mlp,raw_pca11,resample16,176,0.6695652173913044,0.6624033742936183
19,3,svm,raw_pca17,global4,68,0.5652173913043478,0.582117502457987
19,3,knn,raw_pca17,global4,68,0.5304347826086957,0.495476634914985
19,3,rf,raw_pca17,global4,68,0.7217391304347827,0.7242982299302699
19,3,mlp,raw_pca17,global4,68,0.6434782608695652,0.6327763474234511
19,3,svm,raw_pca17,global5,85,0.6173913043478261,0.6243914124326605
19,3,knn,raw_pca17,global5,85,0.5304347826086957,0.511087627482555
19,3,rf,raw_pca17,global5,85,0.7217391304347827,0.7226348568564558
19,3,mlp,raw_pca17,global5,85,0.6173913043478261,0.6117451750041173
19,3,svm,raw_pca17,pyramid,255,0.5826086956521739,0.6016526191402071
19,3,knn,raw_pca17,pyramid,255,0.591304347826087,0.5694503355827398
19,3,rf,raw_pca17,pyramid,255,0.6782608695652174,0.677893802893803
19,3,mlp,raw_pca17,pyramid,255,0.6434782608695652,0.6340487720922504
19,3,svm,raw_pca17,resample16,272,0.6695652173913044,0.672074663687567
19,3,knn,raw_pca17,resample16,272,0.6608695652173913,0.6357235142118863
19,3,rf,raw_pca17,resample16,272,0.7130434782608696,0.7115528992911222
19,3,mlp,raw_pca17,resample16,272,0.6608695652173913,0.6456576597087736
19,3,svm,joint_angle,global4,44,0.7478260869565218,0.7530039944566723
19,3,knn,joint_angle,global4,44,0.7391304347826086,0.7350835040651877
19,3,rf,joint_angle,global4,44,0.7739130434782608,0.7717312242021546
19,3,mlp,joint_angle,global4,44,0.6956521739130435,0.7031760920776939
19,3,svm,joint_angle,global5,55,0.7217391304347827,0.7307248416608022
19,3,knn,joint_angle,global5,55,0.7043478260869566,0.6875859765930689
19,3,rf,joint_angle,global5,55,0.7652173913043478,0.7604405398523045
19,3,mlp,joint_angle,global5,55,0.7391304347826086,0.7422595062129945
19,3,svm,joint_angle,pyramid,165,0.6347826086956522,0.6522543475606957
19,3,knn,joint_angle,pyramid,165,0.7130434782608696,0.7058688387635756
19,3,rf,joint_angle,pyramid,165,0.782608695652174,0.7843759068109272
19,3,mlp,joint_angle,pyramid,165,0.7217391304347827,0.733280387877238
19,3,svm,joint_angle,resample16,176,0.6782608695652174,0.6980864681295715
19,3,knn,joint_angle,resample16,176,0.7217391304347827,0.696900520033935
19,3,rf,joint_angle,resample16,176,0.7565217391304347,0.7568564736034958
19,3,mlp,joint_angle,resample16,176,0.782608695652174,0.7801517030015104
19,3,svm,corrected,global4,68,0.7913043478260869,0.7957255492139214
19,3,knn,corrected,global4,68,0.7304347826086957,0.7270010232385076
19,3,rf,corrected,global4,68,0.7652173913043478,0.7648796016896146
19,3,mlp,corrected,global4,68,0.8,0.7992607992607993
19,3,svm,corrected,global5,85,0.6956521739130435,0.7056928683894806
19,3,knn,corrected,global5,85,0.6695652173913044,0.6643529788824626
19,3,rf,corrected,global5,85,0.7739130434782608,0.7749969848814522
19,3,mlp,corrected,global5,85,0.7565217391304347,0.7622153699956904
19,3,svm,corrected,pyramid,255,0.6869565217391305,0.7086192916368
19,3,knn,corrected,pyramid,255,0.7304347826086957,0.7198177021558014
19,3,rf,corrected,pyramid,255,0.7130434782608696,0.7169606279513401
19,3,mlp,corrected,pyramid,255,0.7217391304347827,0.7211305263936842
19,3,svm,corrected,resample16,272,0.6608695652173913,0.6841398717654098
19,3,knn,corrected,resample16,272,0.7304347826086957,0.6975495326335661
19,3,rf,corrected,resample16,272,0.7913043478260869,0.7829741269903941
19,3,mlp,corrected,resample16,272,0.7652173913043478,0.7444779253349175
19,3,svm,optimized_action,global4,68,0.7391304347826086,0.7532956869727383
19,3,knn,optimized_action,global4,68,0.6521739130434783,0.6481221459086935
19,3,rf,optimized_action,global4,68,0.7913043478260869,0.7873322898032201
19,3,mlp,optimized_action,global4,68,0.7478260869565218,0.7475930992057437
19,3,svm,optimized_action,global5,85,0.6521739130434783,0.6698081444474205
19,3,knn,optimized_action,global5,85,0.6260869565217392,0.6287595287595287
19,3,rf,optimized_action,global5,85,0.782608695652174,0.7832444417810271
19,3,mlp,optimized_action,global5,85,0.6434782608695652,0.6589880675363146
19,3,svm,optimized_action,pyramid,255,0.6695652173913044,0.6935761556451211
19,3,knn,optimized_action,pyramid,255,0.7043478260869566,0.6992122768117633
19,3,rf,optimized_action,pyramid,255,0.7130434782608696,0.7167590693906484
19,3,mlp,optimized_action,pyramid,255,0.6869565217391305,0.6886391510691623
19,3,svm,optimized_action,resample16,272,0.6869565217391305,0.7079152622206086
19,3,knn,optimized_action,resample16,272,0.6782608695652174,0.6477170380347261
19,3,rf,optimized_action,resample16,272,0.7478260869565218,0.7463163905024371
19,3,mlp,optimized_action,resample16,272,0.7130434782608696,0.6901345682393397
19,3,svm,optimized_full,global4,252,0.3652173913043478,0.39644260920959323
19,3,knn,optimized_full,global4,252,0.3565217391304348,0.3560209942562884
19,3,rf,optimized_full,global4,252,0.40869565217391307,0.40368747972002045
19,3,mlp,optimized_full,global4,252,0.3217391304347826,0.33074725849034503
19,3,svm,optimized_full,global5,315,0.34782608695652173,0.3761342301664882
19,3,knn,optimized_full,global5,315,0.3391304347826087,0.3306813306813307
19,3,rf,optimized_full,global5,315,0.4434782608695652,0.44690313151428346
19,3,mlp,optimized_full,global5,315,0.3391304347826087,0.3438339438339438
19,3,svm,optimized_full,pyramid,945,0.33043478260869563,0.35182920344210666
19,3,knn,optimized_full,pyramid,945,0.3130434782608696,0.2909497791211346
19,3,rf,optimized_full,pyramid,945,0.3826086956521739,0.3574700616053999
19,3,mlp,optimized_full,pyramid,945,0.34782608695652173,0.3351851851851852
19,3,svm,optimized_full,resample16,1008,0.2608695652173913,0.26332894511393495
19,3,knn,optimized_full,resample16,1008,0.2,0.1579718133136161
19,3,rf,optimized_full,resample16,1008,0.3391304347826087,0.3165721295775204
19,3,mlp,optimized_full,resample16,1008,0.2608695652173913,0.24312530936752783
